Store,Date,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday
14,4-Mar-15,3.69,3.433,184.3879911,8.549,FALSE
15,4-Mar-15,-2.13,3.605,133.6141429,7.771,FALSE
16,4-Mar-15,-0.13,3.232,192.0116004,6.614,FALSE
17,4-Mar-15,-4.33,3.23,128.26475,6.866,FALSE
18,4-Mar-15,-1.95,3.437,133.6141429,9.131,FALSE
19,4-Mar-15,-1.51,3.605,133.6141429,7.771,FALSE
20,4-Mar-15,2.96,3.433,206.9153485,7.343,FALSE
21,4-Mar-15,15.29,3.288,213.4775305,8.028,FALSE
22,4-Mar-15,0.84,3.437,137.5017028,8.458,FALSE
23,4-Mar-15,-6.29,3.437,133.6141429,5.114,FALSE
24,4-Mar-15,-0.36,3.605,133.6141429,8.252,FALSE
25,4-Mar-15,-0.23,3.433,206.9153485,7.343,FALSE
26,4-Mar-15,-9.83,3.437,133.6141429,7.907,FALSE
27,4-Mar-15,2.77,3.605,137.5017028,7.827,FALSE
28,4-Mar-15,10.96,3.674,128.26475,14.021,FALSE
29,4-Mar-15,0.84,3.437,133.6141429,10.256,FALSE
30,4-Mar-15,15.29,3.288,213.4775305,8.028,FALSE
31,4-Mar-15,15.29,3.288,213.4775305,8.028,FALSE
32,4-Mar-15,3.98,3.232,192.0116004,8.818,FALSE
33,4-Mar-15,15.28,3.674,128.26475,8.951,FALSE
34,4-Mar-15,7.89,3.305,128.26475,10.398,FALSE
35,4-Mar-15,2.77,3.433,137.5017028,8.549,FALSE
36,4-Mar-15,18.08,3.282,212.576205,8.395,FALSE
37,4-Mar-15,18.08,3.288,212.576205,8.395,FALSE
38,4-Mar-15,10.96,3.674,128.26475,14.021,FALSE
39,4-Mar-15,17.53,3.288,212.576205,8.395,FALSE
40,4-Mar-15,-7.51,3.437,133.6141429,5.114,FALSE
41,4-Mar-15,1.66,3.232,192.0116004,7.241,FALSE
42,4-Mar-15,13.87,3.674,128.26475,8.744,FALSE
43,4-Mar-15,15.7,3.288,205.7148214,10.398,FALSE
44,4-Mar-15,1.24,3.23,128.26475,7.224,FALSE
45,4-Mar-15,3.69,3.433,184.3879911,8.549,FALSE
1,11-Mar-15,11.98,3.459,214.1110564,7.742,FALSE
2,11-Mar-15,11.5,3.459,213.7646401,8.028,FALSE
3,11-Mar-15,16.27,3.459,217.4653683,7.551,FALSE
4,11-Mar-15,10.52,3.461,128.3995,6.51,FALSE
5,11-Mar-15,13.19,3.459,214.6729901,6.634,FALSE
6,11-Mar-15,14.28,3.459,215.6488731,6.858,FALSE
7,11-Mar-15,-6.28,3.372,192.058484,8.818,FALSE
8,11-Mar-15,9.52,3.459,217.512299,6.262,FALSE
9,11-Mar-15,12.64,3.459,217.6977326,6.416,FALSE
10,11-Mar-15,17.9,3.63,128.3995,8.744,FALSE
11,11-Mar-15,17.38,3.459,217.4653683,7.551,FALSE
12,11-Mar-15,14.31,3.818,128.3995,14.021,FALSE
13,11-Mar-15,5.16,3.346,128.3995,7.47,FALSE
14,11-Mar-15,7.23,3.582,184.613419,8.549,FALSE
15,11-Mar-15,1.26,3.752,133.7361429,7.771,FALSE
16,11-Mar-15,-1.47,3.372,192.058484,6.614,FALSE
17,11-Mar-15,0.23,3.346,128.3995,6.866,FALSE
18,11-Mar-15,3.56,3.6,133.7361429,9.131,FALSE
19,11-Mar-15,1.99,3.752,133.7361429,7.771,FALSE
20,11-Mar-15,4.18,3.582,207.1882876,7.343,FALSE
21,11-Mar-15,12.61,3.459,213.7646401,8.028,FALSE
22,11-Mar-15,5.23,3.6,137.6269617,8.458,FALSE
23,11-Mar-15,-1.47,3.6,133.7361429,5.114,FALSE
24,11-Mar-15,4.17,3.752,133.7361429,8.252,FALSE
25,11-Mar-15,2.63,3.582,207.1882876,7.343,FALSE
26,11-Mar-15,-2.15,3.6,133.7361429,7.907,FALSE
27,11-Mar-15,6.47,3.752,137.6269617,7.827,FALSE
28,11-Mar-15,14.31,3.818,128.3995,14.021,FALSE
29,11-Mar-15,5.23,3.6,133.7361429,10.256,FALSE
30,11-Mar-15,12.61,3.459,213.7646401,8.028,FALSE
31,11-Mar-15,12.61,3.459,213.7646401,8.028,FALSE
32,11-Mar-15,2.51,3.372,192.058484,8.818,FALSE
33,11-Mar-15,19.17,3.63,128.3995,8.951,FALSE
34,11-Mar-15,7.71,3.461,128.3995,10.398,FALSE
35,11-Mar-15,6.47,3.582,137.6269617,8.549,FALSE
36,11-Mar-15,15.08,3.448,212.8611313,8.395,FALSE
37,11-Mar-15,15.08,3.459,212.8611313,8.395,FALSE
38,11-Mar-15,14.31,3.818,128.3995,14.021,FALSE
39,11-Mar-15,14.64,3.459,212.8611313,8.395,FALSE
40,11-Mar-15,-0.82,3.6,133.7361429,5.114,FALSE
41,11-Mar-15,-0.22,3.372,192.058484,7.241,FALSE
42,11-Mar-15,17.9,3.63,128.3995,8.744,FALSE
43,11-Mar-15,15.69,3.459,205.9880714,10.398,FALSE
44,11-Mar-15,5.16,3.346,128.3995,7.224,FALSE
45,11-Mar-15,7.23,3.582,184.613419,8.549,FALSE
1,18-Mar-15,17.09,3.488,214.3627114,7.742,FALSE
2,18-Mar-15,16.84,3.488,214.0156238,8.028,FALSE
3,18-Mar-15,20.82,3.488,217.7235226,7.551,FALSE
4,18-Mar-15,11.03,3.495,128.5121935,6.51,FALSE
5,18-Mar-15,17.95,3.488,214.9257339,6.634,FALSE
6,18-Mar-15,18.37,3.488,215.9035078,6.858,FALSE
7,18-Mar-15,-2.39,3.406,192.1237981,8.818,FALSE
8,18-Mar-15,13.71,3.488,217.7705442,6.262,FALSE
9,18-Mar-15,17.68,3.488,217.9563371,6.416,FALSE
10,18-Mar-15,21.18,3.892,128.5121935,8.744,FALSE
11,18-Mar-15,21.21,3.488,217.7235226,7.551,FALSE
12,18-Mar-15,17.89,3.692,128.5121935,14.021,FALSE
13,18-Mar-15,7.05,3.407,128.5121935,7.47,FALSE
14,18-Mar-15,8.14,3.631,184.809719,8.549,FALSE
15,18-Mar-15,4.57,3.796,133.8492258,7.771,FALSE
16,18-Mar-15,2.5,3.406,192.1237981,6.614,FALSE
17,18-Mar-15,1.38,3.407,128.5121935,6.866,FALSE
18,18-Mar-15,5.07,3.634,133.8492258,9.131,FALSE
19,18-Mar-15,4.62,3.796,133.8492258,7.771,FALSE
20,18-Mar-15,7.11,3.631,207.4283845,7.343,FALSE
21,18-Mar-15,17.37,3.488,214.0156238,8.028,FALSE
22,18-Mar-15,6.32,3.634,137.7398929,8.458,FALSE
23,18-Mar-15,2.93,3.634,133.8492258,5.114,FALSE
24,18-Mar-15,6.33,3.796,133.8492258,8.252,FALSE
25,18-Mar-15,4.97,3.631,207.4283845,7.343,FALSE
26,18-Mar-15,-0.13,3.634,133.8492258,7.907,FALSE
27,18-Mar-15,8.14,3.796,137.7398929,7.827,FALSE
28,18-Mar-15,17.89,3.692,128.5121935,14.021,FALSE
29,18-Mar-15,6.32,3.634,133.8492258,10.256,FALSE
30,18-Mar-15,17.37,3.488,214.0156238,8.028,FALSE
31,18-Mar-15,17.37,3.488,214.0156238,8.028,FALSE
32,18-Mar-15,7.36,3.406,192.1237981,8.818,FALSE
33,18-Mar-15,22.62,3.892,128.5121935,8.951,FALSE
34,18-Mar-15,13.1,3.495,128.5121935,10.398,FALSE
35,18-Mar-15,8.14,3.631,137.7398929,8.549,FALSE
36,18-Mar-15,18.28,3.487,213.1096787,8.395,FALSE
37,18-Mar-15,18.28,3.488,213.1096787,8.395,FALSE
38,18-Mar-15,17.89,3.692,128.5121935,14.021,FALSE
39,18-Mar-15,18.49,3.488,213.1096787,8.395,FALSE
40,18-Mar-15,2.09,3.634,133.8492258,5.114,FALSE
41,18-Mar-15,4.55,3.406,192.1237981,7.241,FALSE
42,18-Mar-15,21.18,3.892,128.5121935,8.744,FALSE
43,18-Mar-15,20.54,3.488,206.225924,10.398,FALSE
44,18-Mar-15,7.05,3.407,128.5121935,7.224,FALSE
45,18-Mar-15,8.14,3.631,184.809719,8.549,FALSE
1,25-Mar-15,21.09,3.473,214.5999389,7.742,FALSE
2,25-Mar-15,20.79,3.473,214.2521573,8.028,FALSE
3,25-Mar-15,22.74,3.473,217.9674705,7.551,FALSE
4,25-Mar-15,15.06,3.48,128.6160645,6.51,FALSE
5,25-Mar-15,21.51,3.473,215.1640872,6.634,FALSE
6,25-Mar-15,21.57,3.473,216.1438163,6.858,FALSE
7,25-Mar-15,-3.51,3.414,192.1964844,8.818,FALSE
8,25-Mar-15,15.41,3.473,218.0145862,6.262,FALSE
9,25-Mar-15,20.44,3.473,218.2007506,6.416,FALSE
10,25-Mar-15,16.96,3.716,128.6160645,8.744,FALSE
11,25-Mar-15,23.19,3.473,217.9674705,7.551,FALSE
12,25-Mar-15,12.44,3.909,128.6160645,14.021,FALSE
13,25-Mar-15,5.77,3.435,128.6160645,7.47,FALSE
14,25-Mar-15,5.42,3.625,184.9943679,8.549,FALSE
15,25-Mar-15,0.35,3.789,133.9587419,7.771,FALSE
16,25-Mar-15,0.34,3.414,192.1964844,6.614,FALSE
17,25-Mar-15,2.62,3.435,128.6160645,6.866,FALSE
18,25-Mar-15,2.58,3.624,133.9587419,9.131,FALSE
19,25-Mar-15,0.7,3.789,133.9587419,7.771,FALSE
20,25-Mar-15,7.13,3.625,207.6553444,7.343,FALSE
21,25-Mar-15,21.29,3.473,214.2521573,8.028,FALSE
22,25-Mar-15,3.76,3.624,137.8478929,8.458,FALSE
23,25-Mar-15,-1.61,3.624,133.9587419,5.114,FALSE
24,25-Mar-15,2.71,3.789,133.9587419,8.252,FALSE
25,25-Mar-15,3.62,3.625,207.6553444,7.343,FALSE
26,25-Mar-15,-5.01,3.624,133.9587419,7.907,FALSE
27,25-Mar-15,4.51,3.789,137.8478929,7.827,FALSE
28,25-Mar-15,12.44,3.909,128.6160645,14.021,FALSE
29,25-Mar-15,3.76,3.624,133.9587419,10.256,FALSE
30,25-Mar-15,21.29,3.473,214.2521573,8.028,FALSE
31,25-Mar-15,21.29,3.473,214.2521573,8.028,FALSE
32,25-Mar-15,8.17,3.414,192.1964844,8.818,FALSE
33,25-Mar-15,17.41,3.716,128.6160645,8.951,FALSE
34,25-Mar-15,11.73,3.48,128.6160645,10.398,FALSE
35,25-Mar-15,4.51,3.625,137.8478929,8.549,FALSE
36,25-Mar-15,21.71,3.488,213.3436744,8.395,FALSE
37,25-Mar-15,21.71,3.473,213.3436744,8.395,FALSE
38,25-Mar-15,12.44,3.909,128.6160645,14.021,FALSE
39,25-Mar-15,21.76,3.473,213.3436744,8.395,FALSE
40,25-Mar-15,-1.73,3.624,133.9587419,5.114,FALSE
41,25-Mar-15,5.06,3.414,192.1964844,7.241,FALSE
42,25-Mar-15,16.96,3.716,128.6160645,8.744,FALSE
43,25-Mar-15,18.63,3.473,206.4496175,10.398,FALSE
44,25-Mar-15,5.77,3.435,128.6160645,7.224,FALSE
45,25-Mar-15,5.42,3.625,184.9943679,8.549,FALSE
1,1-Apr-15,15.09,3.524,214.8371664,7.682,FALSE
2,1-Apr-15,13.02,3.524,214.4886908,7.931,FALSE
3,1-Apr-15,20.42,3.524,218.2114184,7.574,FALSE
4,1-Apr-15,13.88,3.521,128.7199355,5.946,FALSE
5,1-Apr-15,16.39,3.524,215.4024406,6.489,FALSE
6,1-Apr-15,16.81,3.524,216.3841249,6.855,FALSE
7,1-Apr-15,-3.98,3.461,192.2691707,8.595,FALSE
8,1-Apr-15,9.92,3.524,218.2586281,6.297,FALSE
9,1-Apr-15,13.4,3.524,218.445164,6.38,FALSE
10,1-Apr-15,19.8,3.772,128.7199355,8.494,FALSE
11,1-Apr-15,20.61,3.524,218.2114184,7.574,FALSE
12,1-Apr-15,17.57,3.772,128.7199355,13.736,FALSE
13,1-Apr-15,5.83,3.487,128.7199355,7.193,FALSE
14,1-Apr-15,2.93,3.638,185.1790167,8.521,FALSE
15,1-Apr-15,-0.92,3.811,134.0682581,7.658,FALSE
16,1-Apr-15,2.08,3.461,192.2691707,6.339,FALSE
17,1-Apr-15,4.1,3.487,128.7199355,6.774,FALSE
18,1-Apr-15,1.7,3.638,134.0682581,8.975,FALSE
19,1-Apr-15,-0.73,3.811,134.0682581,7.658,FALSE
20,1-Apr-15,0.24,3.638,207.8823043,7.287,FALSE
21,1-Apr-15,13.53,3.524,214.4886908,7.931,FALSE
22,1-Apr-15,2.24,3.638,137.9558929,8.252,FALSE
23,1-Apr-15,-1.42,3.638,134.0682581,4.781,FALSE
24,1-Apr-15,2.07,3.811,134.0682581,8.212,FALSE
25,1-Apr-15,-1.94,3.638,207.8823043,7.287,FALSE
26,1-Apr-15,-5.01,3.638,134.0682581,7.818,FALSE
27,1-Apr-15,2.93,3.811,137.9558929,7.725,FALSE
28,1-Apr-15,17.57,3.772,128.7199355,13.736,FALSE
29,1-Apr-15,2.24,3.638,134.0682581,9.966,FALSE
30,1-Apr-15,13.53,3.524,214.4886908,7.931,FALSE
31,1-Apr-15,13.53,3.524,214.4886908,7.931,FALSE
32,1-Apr-15,7.13,3.461,192.2691707,8.595,FALSE
33,1-Apr-15,21.89,3.772,128.7199355,8.687,FALSE
34,1-Apr-15,13.03,3.521,128.7199355,10.581,FALSE
35,1-Apr-15,2.93,3.638,137.9558929,8.512,FALSE
36,1-Apr-15,19.62,3.529,213.5776701,8.3,FALSE
37,1-Apr-15,19.62,3.524,213.5776701,8.3,FALSE
38,1-Apr-15,17.57,3.772,128.7199355,13.736,FALSE
39,1-Apr-15,19.21,3.524,213.5776701,8.3,FALSE
40,1-Apr-15,-1.89,3.638,134.0682581,4.781,FALSE
41,1-Apr-15,3.42,3.461,192.2691707,6.934,FALSE
42,1-Apr-15,19.8,3.772,128.7199355,8.494,FALSE
43,1-Apr-15,19.88,3.524,206.6733111,10.581,FALSE
44,1-Apr-15,5.83,3.487,128.7199355,6.906,FALSE
45,1-Apr-15,2.93,3.638,185.1790167,8.521,FALSE
1,8-Apr-15,19.91,3.622,215.0743939,7.682,FALSE
2,8-Apr-15,19.44,3.622,214.7252242,7.931,FALSE
3,8-Apr-15,22.53,3.622,218.4553663,7.574,FALSE
4,8-Apr-15,17.01,3.605,128.8238065,5.946,FALSE
5,8-Apr-15,20.91,3.622,215.6407939,6.489,FALSE
6,8-Apr-15,21.31,3.622,216.6244334,6.855,FALSE
7,8-Apr-15,-0.76,3.532,192.3418571,8.595,FALSE
8,8-Apr-15,18.68,3.622,218.50267,6.297,FALSE
9,8-Apr-15,21.89,3.622,218.6895775,6.38,FALSE
10,8-Apr-15,22.79,3.818,128.8238065,8.494,FALSE
11,8-Apr-15,23.09,3.622,218.4553663,7.574,FALSE
12,8-Apr-15,18.04,4.003,128.8238065,13.736,FALSE
13,8-Apr-15,5.97,3.547,128.8238065,7.193,FALSE
14,8-Apr-15,9.28,3.72,185.3636656,8.521,FALSE
15,8-Apr-15,4.97,3.895,134.1777742,7.658,FALSE
16,8-Apr-15,3.36,3.532,192.3418571,6.339,FALSE
17,8-Apr-15,3.98,3.547,128.8238065,6.774,FALSE
18,8-Apr-15,6.29,3.72,134.1777742,8.975,FALSE
19,8-Apr-15,5.14,3.895,134.1777742,7.658,FALSE
20,8-Apr-15,8.38,3.72,208.1092642,7.287,FALSE
21,8-Apr-15,20.34,3.622,214.7252242,7.931,FALSE
22,8-Apr-15,6.9,3.72,138.0638929,8.252,FALSE
23,8-Apr-15,2.63,3.72,134.1777742,4.781,FALSE
24,8-Apr-15,7.06,3.895,134.1777742,8.212,FALSE
25,8-Apr-15,5.62,3.72,208.1092642,7.287,FALSE
26,8-Apr-15,-1.62,3.72,134.1777742,7.818,FALSE
27,8-Apr-15,8.26,3.895,138.0638929,7.725,FALSE
28,8-Apr-15,18.04,4.003,128.8238065,13.736,FALSE
29,8-Apr-15,6.9,3.72,134.1777742,9.966,FALSE
30,8-Apr-15,20.34,3.622,214.7252242,7.931,FALSE
31,8-Apr-15,20.34,3.622,214.7252242,7.931,FALSE
32,8-Apr-15,9.34,3.532,192.3418571,8.595,FALSE
33,8-Apr-15,23.95,3.818,128.8238065,8.687,FALSE
34,8-Apr-15,14.77,3.605,128.8238065,10.581,FALSE
35,8-Apr-15,8.26,3.72,138.0638929,8.512,FALSE
36,8-Apr-15,20.77,3.645,213.8116658,8.3,FALSE
37,8-Apr-15,20.77,3.622,213.8116658,8.3,FALSE
38,8-Apr-15,18.04,4.003,128.8238065,13.736,FALSE
39,8-Apr-15,20.81,3.622,213.8116658,8.3,FALSE
40,8-Apr-15,1.54,3.72,134.1777742,4.781,FALSE
41,8-Apr-15,6.04,3.532,192.3418571,6.934,FALSE
42,8-Apr-15,22.79,3.818,128.8238065,8.494,FALSE
43,8-Apr-15,21.31,3.622,206.8970046,10.581,FALSE
44,8-Apr-15,5.97,3.547,128.8238065,6.906,FALSE
45,8-Apr-15,9.28,3.72,185.3636656,8.521,FALSE
1,15-Apr-15,21.82,3.743,215.2918561,7.682,FALSE
2,15-Apr-15,20.82,3.743,214.9420631,7.931,FALSE
3,15-Apr-15,24.38,3.743,218.6788642,7.574,FALSE
4,15-Apr-15,16.86,3.724,128.9107333,5.946,FALSE
5,15-Apr-15,22.23,3.743,215.8592673,6.489,FALSE
6,15-Apr-15,22.87,3.743,216.8446627,6.855,FALSE
7,15-Apr-15,-2.34,3.611,192.4225954,8.595,FALSE
8,15-Apr-15,17.53,3.743,218.7262524,6.297,FALSE
9,15-Apr-15,22.17,3.743,218.9134935,6.38,FALSE
10,15-Apr-15,16.14,4.089,128.9107333,8.494,FALSE
11,15-Apr-15,24.8,3.743,218.6788642,7.574,FALSE
12,15-Apr-15,14.24,3.868,128.9107333,13.736,FALSE
13,15-Apr-15,5.4,3.616,128.9107333,7.193,FALSE
14,15-Apr-15,12.05,3.821,185.5339821,8.521,FALSE
15,15-Apr-15,9.24,3.981,134.2784667,7.658,FALSE
16,15-Apr-15,1.44,3.611,192.4225954,6.339,FALSE
17,15-Apr-15,4.43,3.616,128.9107333,6.774,FALSE
18,15-Apr-15,9.95,3.823,134.2784667,8.975,FALSE
19,15-Apr-15,9.26,3.981,134.2784667,7.658,FALSE
20,15-Apr-15,12.78,3.821,208.3172811,7.287,FALSE
21,15-Apr-15,21.67,3.743,214.9420631,7.931,FALSE
22,15-Apr-15,9.38,3.823,138.1646952,8.252,FALSE
23,15-Apr-15,7.51,3.823,134.2784667,4.781,FALSE
24,15-Apr-15,11.31,3.981,134.2784667,8.212,FALSE
25,15-Apr-15,10.79,3.821,208.3172811,7.287,FALSE
26,15-Apr-15,4.14,3.823,134.2784667,7.818,FALSE
27,15-Apr-15,11.24,3.981,138.1646952,7.725,FALSE
28,15-Apr-15,14.24,3.868,128.9107333,13.736,FALSE
29,15-Apr-15,9.38,3.823,134.2784667,9.966,FALSE
30,15-Apr-15,21.67,3.743,214.9420631,7.931,FALSE
31,15-Apr-15,21.67,3.743,214.9420631,7.931,FALSE
32,15-Apr-15,7.76,3.611,192.4225954,8.595,FALSE
33,15-Apr-15,18.13,4.089,128.9107333,8.687,FALSE
34,15-Apr-15,11.83,3.724,128.9107333,10.581,FALSE
35,15-Apr-15,11.24,3.821,138.1646952,8.512,FALSE
36,15-Apr-15,22.92,3.763,214.026217,8.3,FALSE
37,15-Apr-15,22.92,3.743,214.026217,8.3,FALSE
38,15-Apr-15,14.24,3.868,128.9107333,13.736,FALSE
39,15-Apr-15,22.88,3.743,214.026217,8.3,FALSE
40,15-Apr-15,6.49,3.823,134.2784667,4.781,FALSE
41,15-Apr-15,4.41,3.611,192.4225954,6.934,FALSE
42,15-Apr-15,16.14,4.089,128.9107333,8.494,FALSE
43,15-Apr-15,18.34,3.743,207.1015429,10.581,FALSE
44,15-Apr-15,5.4,3.616,128.9107333,6.906,FALSE
45,15-Apr-15,12.05,3.821,185.5339821,8.521,FALSE
1,22-Apr-15,22.77,3.807,215.4599053,7.682,FALSE
2,22-Apr-15,20.77,3.807,215.1096657,7.931,FALSE
3,22-Apr-15,24.95,3.807,218.851237,7.574,FALSE
4,22-Apr-15,20.44,3.781,128.9553,5.946,FALSE
5,22-Apr-15,23.52,3.807,216.0280407,6.489,FALSE
6,22-Apr-15,23.47,3.807,217.0146941,6.855,FALSE
7,22-Apr-15,-0.09,3.636,192.5234638,8.595,FALSE
8,22-Apr-15,18.39,3.807,218.8986857,6.297,FALSE
9,22-Apr-15,22.42,3.807,219.0861659,6.38,FALSE
10,22-Apr-15,24.41,3.917,128.9553,8.494,FALSE
11,22-Apr-15,25.73,3.807,218.851237,7.574,FALSE
12,22-Apr-15,22.29,4.134,128.9553,13.736,FALSE
13,22-Apr-15,8.64,3.655,128.9553,7.193,FALSE
14,22-Apr-15,11.69,3.892,185.6684673,8.521,FALSE
15,22-Apr-15,5.21,4.061,134.3571,7.658,FALSE
16,22-Apr-15,4.86,3.636,192.5234638,6.339,FALSE
17,22-Apr-15,5.69,3.655,128.9553,6.774,FALSE
18,22-Apr-15,7.77,3.919,134.3571,8.975,FALSE
19,22-Apr-15,5.37,4.061,134.3571,7.658,FALSE
20,22-Apr-15,11.42,3.892,208.4779405,7.287,FALSE
21,22-Apr-15,21.55,3.807,215.1096657,7.931,FALSE
22,22-Apr-15,8.76,3.919,138.2475036,8.252,FALSE
23,22-Apr-15,4.23,3.919,134.3571,4.781,FALSE
24,22-Apr-15,7.78,4.061,134.3571,8.212,FALSE
25,22-Apr-15,7.71,3.892,208.4779405,7.287,FALSE
26,22-Apr-15,1.01,3.919,134.3571,7.818,FALSE
27,22-Apr-15,10.01,4.061,138.2475036,7.725,FALSE
28,22-Apr-15,22.29,4.134,128.9553,13.736,FALSE
29,22-Apr-15,8.76,3.919,134.3571,9.966,FALSE
30,22-Apr-15,21.55,3.807,215.1096657,7.931,FALSE
31,22-Apr-15,21.55,3.807,215.1096657,7.931,FALSE
32,22-Apr-15,9.27,3.636,192.5234638,8.595,FALSE
33,22-Apr-15,26.37,3.917,128.9553,8.687,FALSE
34,22-Apr-15,17.68,3.781,128.9553,10.581,FALSE
35,22-Apr-15,10.01,3.892,138.2475036,8.512,FALSE
36,22-Apr-15,23.65,3.805,214.1921572,8.3,FALSE
37,22-Apr-15,23.65,3.807,214.1921572,8.3,FALSE
38,22-Apr-15,22.29,4.134,128.9553,13.736,FALSE
39,22-Apr-15,23.88,3.807,214.1921572,8.3,FALSE
40,22-Apr-15,4.07,3.919,134.3571,4.781,FALSE
41,22-Apr-15,6.03,3.636,192.5234638,6.934,FALSE
42,22-Apr-15,24.41,3.917,128.9553,8.494,FALSE
43,22-Apr-15,23.61,3.807,207.2581929,10.581,FALSE
44,22-Apr-15,8.64,3.655,128.9553,6.906,FALSE
45,22-Apr-15,11.69,3.892,185.6684673,8.521,FALSE
1,29-Apr-15,22.24,3.81,215.6279544,7.682,FALSE
2,29-Apr-15,20.67,3.81,215.2772683,7.931,FALSE
3,29-Apr-15,25.94,3.81,219.0236099,7.574,FALSE
4,29-Apr-15,17.9,3.781,128.9998667,5.946,FALSE
5,29-Apr-15,23.75,3.81,216.1968142,6.489,FALSE
6,29-Apr-15,24.04,3.81,217.1847255,6.855,FALSE
7,29-Apr-15,-2.89,3.663,192.6243322,8.595,FALSE
8,29-Apr-15,16.83,3.81,219.071119,6.297,FALSE
9,29-Apr-15,21.58,3.81,219.2588382,6.38,FALSE
10,29-Apr-15,22.99,4.151,128.9998667,8.494,FALSE
11,29-Apr-15,26.65,3.81,219.0236099,7.574,FALSE
12,29-Apr-15,20.15,4.151,128.9998667,13.736,FALSE
13,29-Apr-15,6.58,3.683,128.9998667,7.193,FALSE
14,29-Apr-15,18.99,3.962,185.8029526,8.521,FALSE
15,29-Apr-15,13.03,4.117,134.4357333,7.658,FALSE
16,29-Apr-15,3.21,3.663,192.6243322,6.339,FALSE
17,29-Apr-15,4.52,3.683,128.9998667,6.774,FALSE
18,29-Apr-15,14.9,3.988,134.4357333,8.975,FALSE
19,29-Apr-15,12.35,4.117,134.4357333,7.658,FALSE
20,29-Apr-15,17.21,3.962,208.6386,7.287,FALSE
21,29-Apr-15,21.22,3.81,215.2772683,7.931,FALSE
22,29-Apr-15,14,3.988,138.3303119,8.252,FALSE
23,29-Apr-15,12.33,3.988,134.4357333,4.781,FALSE
24,29-Apr-15,15.82,4.117,134.4357333,8.212,FALSE
25,29-Apr-15,14.68,3.962,208.6386,7.287,FALSE
26,29-Apr-15,8.43,3.988,134.4357333,7.818,FALSE
27,29-Apr-15,16.51,4.117,138.3303119,7.725,FALSE
28,29-Apr-15,20.15,4.151,128.9998667,13.736,FALSE
29,29-Apr-15,14,3.988,134.4357333,9.966,FALSE
30,29-Apr-15,21.22,3.81,215.2772683,7.931,FALSE
31,29-Apr-15,21.22,3.81,215.2772683,7.931,FALSE
32,29-Apr-15,7.14,3.663,192.6243322,8.595,FALSE
33,29-Apr-15,25.24,4.151,128.9998667,8.687,FALSE
34,29-Apr-15,14.29,3.781,128.9998667,10.581,FALSE
35,29-Apr-15,16.51,3.962,138.3303119,8.512,FALSE
36,29-Apr-15,24.5,3.837,214.3580974,8.3,FALSE
37,29-Apr-15,24.5,3.81,214.3580974,8.3,FALSE
38,29-Apr-15,20.15,4.151,128.9998667,13.736,FALSE
39,29-Apr-15,24.71,3.81,214.3580974,8.3,FALSE
40,29-Apr-15,11.49,3.988,134.4357333,4.781,FALSE
41,29-Apr-15,4.34,3.663,192.6243322,6.934,FALSE
42,29-Apr-15,22.99,4.151,128.9998667,8.494,FALSE
43,29-Apr-15,21.86,3.81,207.4148429,10.581,FALSE
44,29-Apr-15,6.58,3.683,128.9998667,6.906,FALSE
45,29-Apr-15,18.99,3.962,185.8029526,8.521,FALSE
1,6-May-15,18.12,3.906,215.7960035,7.682,FALSE
2,6-May-15,16.38,3.906,215.4448709,7.931,FALSE
3,6-May-15,20.81,3.906,219.1959827,7.574,FALSE
4,6-May-15,17.45,3.866,129.0444333,5.946,FALSE
5,6-May-15,19.04,3.906,216.3655877,6.489,FALSE
6,6-May-15,18.57,3.906,217.3547569,6.855,FALSE
7,6-May-15,-3.03,3.735,192.7252006,8.595,FALSE
8,6-May-15,14.96,3.906,219.2435524,6.297,FALSE
9,6-May-15,16.78,3.906,219.4315106,6.38,FALSE
10,6-May-15,23.09,4.193,129.0444333,8.494,FALSE
11,6-May-15,21.88,3.906,219.1959827,7.574,FALSE
12,6-May-15,20.22,4.193,129.0444333,13.736,FALSE
13,6-May-15,8.75,3.744,129.0444333,7.193,FALSE
14,6-May-15,14.56,4.046,185.9374378,8.521,FALSE
15,6-May-15,9.93,4.192,134.5143667,7.658,FALSE
16,6-May-15,3.69,3.735,192.7252006,6.339,FALSE
17,6-May-15,7.59,3.744,129.0444333,6.774,FALSE
18,6-May-15,12.32,4.078,134.5143667,8.975,FALSE
19,6-May-15,10.24,4.192,134.5143667,7.658,FALSE
20,6-May-15,11.89,4.046,208.7992595,7.287,FALSE
21,6-May-15,16.59,3.906,215.4448709,7.931,FALSE
22,6-May-15,12.02,4.078,138.4131202,8.252,FALSE
23,6-May-15,10.04,4.078,134.5143667,4.781,FALSE
24,6-May-15,13.19,4.192,134.5143667,8.212,FALSE
25,6-May-15,9.72,4.046,208.7992595,7.287,FALSE
26,6-May-15,7.22,4.078,134.5143667,7.818,FALSE
27,6-May-15,13.6,4.192,138.4131202,7.725,FALSE
28,6-May-15,20.22,4.193,129.0444333,13.736,FALSE
29,6-May-15,12.02,4.078,134.5143667,9.966,FALSE
30,6-May-15,16.59,3.906,215.4448709,7.931,FALSE
31,6-May-15,16.59,3.906,215.4448709,7.931,FALSE
32,6-May-15,8.14,3.735,192.7252006,8.595,FALSE
33,6-May-15,25.51,4.193,129.0444333,8.687,FALSE
34,6-May-15,12.44,3.866,129.0444333,10.581,FALSE
